Date,Open,High,Low,Close,Adj Close,Volume
1997-04-14,737.650024,768.549988,733.539978,766.340027,766.340027,2385690000
1997-04-21,766.340027,779.890015,756.380005,765.369995,765.369995,2302140000
1997-04-28,765.369995,812.989990,763.299988,812.969971,812.969971,2468380000
1997-05-05,812.969971,832.289978,811.799988,824.780029,824.780029,2643480000
1997-05-12,824.780029,842.450012,824.780029,829.750000,829.750000,2399040000
1997-05-19,829.750000,848.489990,826.409973,847.030029,847.030029,2180690000
1997-05-26,847.030029,851.869995,831.869995,848.280029,848.280029,1923290000
1997-06-02,848.280029,859.239990,838.820007,858.010010,858.010010,2371310000
1997-06-09,858.010010,894.690002,858.010010,893.270020,893.270020,2675070000
1997-06-16,893.270020,901.770020,886.190002,898.700012,898.700012,2639080000
1997-06-23,898.700012,902.090027,878.429993,887.299988,887.299988,2610950000
1997-06-30,887.299988,917.820007,879.820007,916.919983,916.919983,2007380000
1997-07-07,916.919983,923.260010,902.479980,916.679993,916.679993,2685290000
1997-07-14,916.679993,939.320007,912.020020,915.299988,915.299988,2950680000
1997-07-21,915.299988,945.650024,907.119995,938.789978,938.789978,2748550000
1997-07-28,938.789978,957.729980,932.559998,947.140015,947.140015,2641510000
1997-08-04,947.140015,964.169983,925.739990,933.539978,933.539978,2686360000
1997-08-11,933.539978,942.989990,900.809998,900.809998,900.809998,2635140000
1997-08-18,900.809998,939.469971,893.340027,923.539978,923.539978,2540390000
1997-08-25,923.549988,930.929993,896.820007,899.469971,899.469971,2230460000
1997-09-01,899.469971,940.369995,899.469971,929.049988,929.049988,2136640000
1997-09-08,929.049988,938.900024,902.559998,923.909973,923.909973,2605420000
1997-09-15,923.909973,958.190002,919.409973,950.510010,950.510010,2892830000
1997-09-22,950.510010,960.590027,937.380005,945.219971,945.219971,2683510000
1997-09-29,945.219971,975.469971,941.940002,965.030029,965.030029,2761390000
1997-10-06,965.030029,983.119995,963.340027,966.979980,966.979980,2673220000
1997-10-13,966.979980,973.460022,931.580017,944.159973,944.159973,2592430000
1997-10-20,944.159973,972.609985,937.549988,941.640015,941.640015,3030580000
1997-10-27,941.640015,941.640015,855.270020,914.619995,914.619995,4024240000
1997-11-03,914.619995,949.619995,914.619995,927.510010,927.510010,2764880000
1997-11-10,927.510010,935.900024,900.609985,928.349976,928.349976,2774860000
1997-11-17,928.349976,964.549988,928.349976,963.090027,963.090027,2854250000
1997-11-24,963.090027,963.090027,944.710022,955.400024,955.400024,1779630000
1997-12-01,955.400024,986.250000,955.400024,983.789978,983.789978,2988090000
1997-12-08,983.789978,985.669983,947.000000,953.390015,953.390015,2842790000
1997-12-15,953.390015,974.299988,924.919983,946.780029,946.780029,3251440000
1997-12-22,946.780029,956.729980,932.700012,936.460022,936.460022,1466620000
1997-12-29,936.460022,975.039978,936.460022,975.039978,975.039978,1776670000
1998-01-05,975.039978,982.630005,921.719971,927.690002,927.690002,3312380000
1998-01-12,927.690002,965.119995,912.830017,961.510010,961.510010,3194600000
1998-01-19,961.510010,978.599976,950.859985,957.590027,957.590027,2553290000
1998-01-26,957.590027,992.650024,954.239990,980.280029,980.280029,3306830000
1998-02-02,980.280029,1013.510010,980.280029,1012.460022,1012.460022,3385490000
1998-02-09,1012.460022,1026.300049,1006.280029,1020.090027,1020.090027,2910330000
1998-02-16,1020.090027,1034.209961,1020.090027,1034.209961,1034.209961,2388010000
1998-02-23,1034.209961,1051.660034,1028.890015,1049.339966,1049.339966,2972720000
1998-03-02,1049.339966,1055.689941,1030.869995,1055.689941,1055.689941,3161880000
1998-03-09,1055.689941,1075.859985,1050.020020,1068.609985,1068.609985,3104620000
1998-03-16,1068.609985,1101.040039,1068.609985,1099.160034,1099.160034,3178180000
1998-03-23,1099.160034,1113.069946,1091.140015,1095.439941,1095.439941,3102580000
1998-03-30,1095.439941,1126.359985,1090.020020,1122.699951,1122.699951,3177860000
1998-04-06,1122.699951,1131.989990,1098.209961,1110.670044,1110.670044,2461840000
1998-04-13,1110.670044,1122.719971,1100.599976,1122.719971,1122.719971,3235090000
1998-04-20,1122.719971,1132.979980,1104.770020,1107.900024,1107.900024,3254650000
1998-04-27,1107.900024,1121.020020,1076.699951,1121.000000,1121.000000,3280920000
1998-05-04,1121.000000,1130.520020,1094.530029,1108.140015,1108.140015,2892000000
1998-05-11,1108.140015,1124.030029,1102.780029,1108.729980,1108.729980,2965640000
1998-05-18,1108.729980,1124.449951,1097.989990,1110.469971,1110.469971,2668400000
1998-05-25,1110.469971,1116.790039,1074.390015,1090.819946,1090.819946,2369130000
1998-06-01,1090.819946,1113.880005,1078.099976,1113.859985,1113.859985,2848980000
1998-06-08,1113.859985,1126.000000,1080.829956,1098.839966,1098.839966,2977180000
1998-06-15,1098.839966,1112.869995,1074.670044,1100.650024,1100.650024,3310760000
1998-06-22,1100.650024,1142.040039,1099.420044,1133.199951,1133.199951,3093500000
1998-06-29,1133.199951,1148.560059,1131.979980,1146.420044,1146.420044,2533360000
1998-07-06,1146.420044,1166.930054,1145.030029,1164.329956,1164.329956,2986550000
1998-07-13,1164.329956,1188.099976,1160.209961,1186.750000,1186.750000,3294910000
1998-07-20,1186.750000,1190.579956,1129.109985,1140.800049,1140.800049,3400280000
1998-07-27,1140.800049,1147.270020,1114.300049,1120.670044,1120.670044,3301250000
1998-08-03,1120.670044,1121.790039,1057.349976,1089.449951,1089.449951,3852100000
1998-08-10,1089.449951,1092.819946,1054.000000,1062.750000,1062.750000,3370010000
1998-08-17,1062.750000,1106.319946,1054.920044,1081.239990,1081.239990,3255940000
1998-08-24,1081.239990,1106.640015,1021.039978,1027.140015,1027.140015,3676000000
1998-08-31,1027.140015,1033.469971,939.979980,973.890015,973.890015,4689500000
1998-09-07,973.890015,1027.719971,968.640015,1009.059998,1009.059998,3218500000
1998-09-14,1009.059998,1046.069946,1009.059998,1020.090027,1020.090027,3725700000
1998-09-21,1020.090027,1066.109985,993.820007,1044.750000,1044.750000,3747180000
1998-09-28,1044.750000,1061.459961,971.690002,1002.599976,1002.599976,4053300000
1998-10-05,1002.599976,1008.770020,923.320007,984.390015,984.390015,4632900000
1998-10-12,984.390015,1062.650024,984.390015,1056.420044,1056.420044,4195400000
1998-10-19,1056.420044,1084.060059,1054.229980,1070.670044,1070.670044,3834440000
1998-10-26,1070.670044,1103.780029,1059.650024,1098.670044,1098.670044,3536310000
1998-11-02,1098.670044,1141.300049,1098.670044,1141.010010,1141.010010,3772500000
1998-11-09,1141.010010,1141.010010,1115.550049,1125.719971,1125.719971,3244560000
1998-11-16,1125.719971,1163.550049,1125.719971,1163.550049,1163.550049,3365490000
1998-11-23,1163.550049,1192.969971,1163.550049,1192.329956,1192.329956,2380830000
1998-11-30,1192.329956,1192.719971,1149.609985,1176.739990,1176.739990,3713300000
1998-12-07,1176.739990,1193.530029,1153.189941,1166.459961,1166.459961,3530600000
1998-12-14,1166.459961,1188.890015,1136.890015,1188.030029,1188.030029,3824200000
1998-12-21,1188.030029,1229.890015,1188.030029,1226.270020,1226.270020,2369780000
1998-12-28,1226.270020,1244.930054,1220.780029,1229.229980,1229.229980,2431470000
1999-01-04,1229.229980,1278.239990,1219.099976,1275.089966,1275.089966,4439700000
1999-01-11,1275.089966,1276.219971,1205.459961,1243.260010,1243.260010,4145000000
1999-01-18,1243.260010,1274.069946,1217.969971,1225.189941,1225.189941,3348900000
1999-01-25,1225.189941,1280.369995,1219.459961,1279.640015,1279.640015,4279900000
1999-02-01,1279.640015,1283.750000,1232.280029,1239.400024,1239.400024,4247800000
1999-02-08,1239.400024,1254.050049,1211.890015,1230.130005,1230.130005,3670100000
1999-02-15,1230.130005,1252.170044,1220.699951,1239.219971,1239.219971,2831260000
1999-02-22,1239.219971,1283.839966,1225.010010,1238.329956,1238.329956,3806700000
1999-03-01,1238.329956,1275.729980,1216.030029,1275.469971,1275.469971,3810600000
1999-03-08,1275.469971,1306.430054,1271.579956,1294.589966,1294.589966,4090800000
1999-03-15,1294.589966,1323.819946,1291.030029,1299.290039,1299.290039,3977100000
1999-03-22,1299.290039,1303.839966,1256.430054,1282.800049,1282.800049,3722800000
1999-03-29,1282.800049,1313.599976,1282.560059,1293.719971,1293.719971,3104200000
1999-04-05,1293.719971,1351.219971,1293.719971,1348.349976,1348.349976,3866300000
1999-04-12,1348.349976,1362.380005,1308.380005,1319.000000,1319.000000,4665800000
1999-04-19,1319.000000,1363.650024,1284.209961,1356.849976,1356.849976,4792600000
1999-04-26,1356.849976,1371.560059,1314.579956,1335.180054,1335.180054,4495500000
1999-05-03,1335.180054,1354.640015,1317.439941,1345.000000,1345.000000,4348300000
1999-05-10,1345.000000,1375.979980,1332.630005,1337.800049,1337.800049,3959600000
1999-05-17,1337.800049,1350.489990,1321.189941,1330.290039,1330.290039,3658800000
1999-05-24,1330.290039,1333.020020,1277.310059,1301.839966,1301.839966,3913560000
1999-05-31,1301.839966,1327.750000,1277.469971,1327.750000,1327.750000,2825900000
1999-06-07,1327.750000,1336.420044,1287.880005,1293.640015,1293.640015,3426900000
1999-06-14,1293.640015,1344.479980,1292.199951,1342.839966,1342.839966,3787600000
1999-06-21,1342.839966,1351.119995,1308.469971,1315.310059,1315.310059,3448760000
1999-06-28,1315.310059,1391.219971,1315.310059,1391.219971,1391.219971,4046980000
1999-07-05,1391.219971,1405.290039,1384.949951,1403.280029,1403.280029,3045700000
1999-07-12,1403.280029,1418.780029,1386.510010,1418.780029,1418.780029,3710300000
1999-07-19,1418.780029,1420.329956,1349.910034,1356.939941,1356.939941,3584910000
1999-07-26,1356.939941,1370.530029,1328.489990,1328.719971,1328.719971,3535050000
1999-08-02,1328.719971,1344.689941,1287.229980,1300.290039,1300.290039,3736650000
1999-08-09,1300.290039,1327.719971,1267.729980,1327.680054,1327.680054,3750100000
1999-08-16,1327.680054,1344.160034,1315.349976,1336.609985,1336.609985,3303250000
1999-08-23,1336.609985,1382.839966,1336.609985,1348.270020,1348.270020,3568950000
1999-08-30,1348.270020,1357.739990,1304.880005,1357.239990,1357.239990,3518100000
1999-09-06,1357.239990,1361.390015,1333.910034,1351.660034,1351.660034,3088900000
1999-09-13,1351.660034,1351.660034,1299.969971,1335.420044,1335.420044,3780600000
1999-09-20,1335.420044,1338.380005,1263.839966,1277.359985,1277.359985,3971100000
1999-09-27,1277.359985,1295.030029,1256.260010,1282.810059,1282.810059,4435800000
1999-10-04,1282.810059,1336.609985,1282.810059,1336.020020,1336.020020,4389300000
1999-10-11,1336.020020,1339.229980,1245.390015,1247.410034,1247.410034,4060600000
1999-10-18,1247.410034,1308.810059,1233.699951,1301.650024,1301.650024,4624900000
1999-10-25,1301.650024,1373.170044,1280.479980,1362.930054,1362.930054,4861000000
1999-11-01,1362.930054,1387.479980,1346.410034,1370.229980,1370.229980,4668900000
1999-11-08,1370.229980,1396.119995,1359.979980,1396.060059,1396.060059,4437300000
1999-11-15,1396.060059,1425.310059,1392.280029,1422.000000,1422.000000,4614500000
1999-11-22,1422.000000,1425.239990,1399.170044,1416.619995,1416.619995,2846520000
1999-11-29,1416.619995,1447.420044,1386.949951,1433.300049,1433.300049,4608700000
1999-12-06,1433.300049,1434.150024,1391.469971,1417.040039,1417.040039,5068900000
1999-12-13,1417.040039,1431.770020,1396.199951,1421.030029,1421.030029,5459400000
1999-12-20,1421.030029,1461.439941,1411.099976,1458.339966,1458.339966,3446700000
1999-12-27,1458.339966,1473.099976,1450.829956,1469.250000,1469.250000,2874590000
2000-01-03,1469.250000,1478.000000,1377.680054,1441.469971,1441.469971,5343800000
2000-01-10,1441.469971,1473.000000,1427.079956,1465.150024,1465.150024,5169700000
2000-01-17,1465.150024,1465.709961,1438.540039,1441.359985,1441.359985,4455000000
2000-01-24,1441.359985,1454.089966,1356.199951,1360.160034,1360.160034,5532100000
2000-01-31,1360.160034,1435.910034,1350.140015,1424.369995,1424.369995,5205000000
2000-02-07,1424.369995,1444.550049,1378.890015,1387.119995,1387.119995,5100800000
2000-02-14,1387.119995,1407.719971,1345.319946,1346.089966,1346.089966,5115300000
2000-02-21,1346.089966,1370.109985,1329.150024,1333.359985,1333.359985,4253900000
2000-02-28,1333.359985,1410.880005,1325.069946,1409.170044,1409.170044,5853800000
2000-03-06,1409.170044,1413.459961,1346.619995,1395.069946,1395.069946,5807900000
2000-03-13,1395.069946,1477.329956,1356.989990,1464.469971,1464.469971,6190300000
2000-03-20,1464.469971,1552.869995,1446.060059,1527.459961,1527.459961,5192200000
2000-03-27,1527.459961,1534.630005,1474.630005,1498.579956,1498.579956,5342800000
2000-04-03,1498.579956,1526.449951,1416.410034,1516.349976,1516.349976,5547060000
2000-04-10,1516.349976,1527.189941,1339.400024,1356.560059,1356.560059,5312700000
2000-04-17,1356.560059,1447.689941,1346.500000,1434.540039,1434.540039,4211700000
2000-04-24,1434.540039,1482.939941,1407.130005,1452.430054,1452.430054,5035000000
2000-05-01,1452.430054,1481.510010,1398.359985,1432.630005,1432.630005,4700700000
2000-05-08,1432.630005,1432.630005,1375.140015,1420.959961,1420.959961,4502400000
2000-05-15,1420.959961,1470.400024,1401.739990,1406.949951,1406.949951,4292200000
2000-05-22,1406.949951,1411.650024,1361.089966,1378.020020,1378.020020,4598300000
2000-05-29,1378.020020,1483.229980,1378.020020,1477.260010,1477.260010,3927200000
2000-06-05,1477.260010,1477.280029,1454.739990,1456.949951,1456.949951,4283600000
2000-06-12,1456.949951,1483.619995,1442.380005,1464.459961,1464.459961,4901900000
2000-06-19,1464.459961,1488.930054,1438.310059,1441.479980,1441.479980,4833100000
2000-06-26,1441.479980,1467.630005,1434.630005,1454.599976,1454.599976,5597200000
2000-07-03,1454.599976,1484.119995,1439.560059,1478.900024,1478.900024,3350200000
2000-07-10,1478.900024,1509.989990,1470.479980,1509.979980,1509.979980,4807800000
2000-07-17,1509.979980,1517.319946,1477.910034,1480.189941,1480.189941,4756600000
2000-07-24,1480.189941,1485.880005,1413.890015,1419.890015,1419.890015,5221900000
2000-07-31,1419.890015,1462.930054,1418.709961,1462.930054,1462.930054,4937400000
2000-08-07,1462.930054,1490.329956,1453.060059,1471.839966,1471.839966,4677300000
2000-08-14,1471.839966,1499.469971,1468.560059,1491.719971,1491.719971,4353300000
2000-08-21,1491.719971,1513.469971,1489.520020,1506.449951,1506.449951,3944100000
2000-08-28,1506.449951,1530.089966,1500.089966,1520.770020,1520.770020,4171900000
2000-09-04,1520.770020,1520.770020,1489.880005,1494.500000,1494.500000,3780100000
2000-09-11,1494.500000,1506.760010,1460.219971,1465.810059,1465.810059,5241200000
2000-09-18,1465.810059,1467.770020,1421.880005,1448.719971,1448.719971,5382300000
2000-09-25,1448.719971,1461.689941,1419.439941,1436.510010,1436.510010,5667000000
2000-10-02,1436.520020,1454.819946,1397.060059,1408.989990,1408.989990,5642900000
2000-10-09,1408.989990,1409.689941,1327.079956,1374.170044,1374.170044,5760600000
2000-10-16,1374.170044,1408.469971,1305.790039,1396.930054,1396.930054,6083900000
2000-10-23,1396.930054,1415.640015,1337.810059,1379.579956,1379.579956,5911100000
2000-10-30,1379.579956,1433.400024,1376.859985,1426.689941,1426.689941,5925100000
2000-11-06,1428.760010,1438.459961,1365.969971,1365.979980,1365.979980,4794600000
2000-11-13,1365.979980,1395.959961,1328.619995,1367.719971,1367.719971,5341600000
2000-11-20,1367.719971,1367.719971,1321.890015,1341.770020,1341.770020,3460970000
2000-11-27,1341.770020,1362.500000,1294.900024,1315.229980,1315.229980,4758130000
2000-12-04,1315.180054,1380.329956,1310.229980,1369.890015,1369.890015,5888900000
2000-12-11,1369.890015,1389.050049,1305.380005,1312.150024,1312.150024,6103300000
2000-12-18,1312.150024,1346.439941,1254.069946,1305.949951,1305.949951,6473400000
2000-12-25,1305.969971,1340.099976,1301.640015,1320.280029,1320.280029,3950000000
2001-01-01,1320.280029,1350.239990,1274.619995,1298.349976,1298.349976,6571900000
2001-01-08,1298.349976,1333.209961,1276.290039,1318.550049,1318.550049,6290500000
2001-01-15,1318.319946,1354.550049,1313.329956,1342.540039,1342.540039,5407600000
2001-01-22,1342.540039,1369.750000,1333.839966,1354.949951,1354.949951,6061600000
2001-01-29,1354.920044,1383.369995,1348.719971,1349.469971,1349.469971,5665400000
2001-02-05,1349.469971,1363.550049,1309.979980,1314.760010,1314.760010,5413600000
2001-02-12,1314.760010,1336.619995,1293.180054,1301.530029,1301.530029,5675500000
2001-02-19,1301.530029,1307.160034,1215.439941,1245.859985,1245.859985,4917900000
2001-02-26,1245.859985,1272.760010,1214.500000,1234.180054,1234.180054,6059100000
2001-03-05,1234.180054,1267.420044,1228.420044,1233.420044,1233.420044,5353200000
2001-03-12,1233.420044,1233.420044,1148.640015,1150.530029,1150.530029,6790360000
2001-03-19,1150.530029,1180.560059,1081.189941,1139.829956,1139.829956,6797250000
2001-03-26,1139.829956,1183.349976,1136.260010,1160.329956,1160.329956,6276900000
2001-04-02,1160.329956,1169.510010,1091.989990,1128.430054,1128.430054,6701390000
2001-04-09,1128.430054,1183.510010,1126.380005,1183.500000,1183.500000,4804700000
2001-04-16,1183.500000,1253.709961,1167.380005,1242.979980,1242.979980,6767900000
2001-04-23,1242.979980,1253.069946,1207.380005,1253.050049,1253.050049,5869200000
2001-04-30,1253.050049,1272.930054,1232.000000,1266.609985,1266.609985,6010300000
2001-05-07,1266.609985,1270.000000,1240.790039,1245.670044,1245.670044,5050600000
2001-05-14,1245.670044,1296.479980,1241.020020,1291.959961,1291.959961,5821700000
2001-05-21,1291.959961,1315.930054,1276.420044,1277.890015,1277.890015,5498900000
2001-05-28,1277.890015,1278.420044,1245.959961,1260.670044,1260.670044,4426200000
2001-06-04,1260.670044,1286.619995,1256.359985,1264.959961,1264.959961,4831000000
2001-06-11,1264.959961,1264.959961,1203.030029,1214.359985,1214.359985,5948650000
2001-06-18,1214.359985,1240.239990,1207.709961,1225.349976,1225.349976,6382620000
2001-06-25,1225.349976,1237.290039,1204.640015,1224.380005,1224.380005,6570760000
2001-07-02,1224.420044,1239.780029,1188.739990,1190.589966,1190.589966,3742010000
2001-07-09,1190.589966,1218.540039,1168.459961,1215.680054,1215.680054,6209300000
2001-07-16,1215.680054,1225.040039,1196.140015,1210.849976,1210.849976,6108600000
2001-07-23,1210.849976,1215.219971,1165.540039,1205.819946,1205.819946,5695500000
2001-07-30,1205.819946,1226.270020,1200.410034,1214.349976,1214.349976,5536800000
2001-08-06,1214.349976,1214.349976,1169.550049,1190.160034,1190.160034,5013400000
2001-08-13,1190.160034,1198.790039,1156.069946,1161.969971,1161.969971,4897500000
2001-08-20,1161.969971,1185.150024,1153.339966,1184.930054,1184.930054,5079300000
2001-08-27,1184.930054,1186.849976,1124.869995,1133.579956,1133.579956,4870500000
2001-09-03,1133.579956,1155.400024,1082.119995,1085.780029,1085.780029,5346800000
2001-09-10,1085.780029,1096.939941,1073.150024,1092.540039,1092.540039,1276600000
2001-09-17,1092.540039,1092.540039,944.750000,965.799988,965.799988,10423890000
2001-09-24,965.799988,1040.939941,965.799988,1040.939941,1040.939941,7978000000
2001-10-01,1040.939941,1084.119995,1026.760010,1071.380005,1071.380005,7026800000
2001-10-08,1071.369995,1099.160034,1052.760010,1091.650024,1091.650024,6555180000
2001-10-15,1091.650024,1107.119995,1057.239990,1073.479980,1073.479980,6245200000
2001-10-22,1073.479980,1110.609985,1065.640015,1104.609985,1104.609985,6368100000
2001-10-29,1104.609985,1104.609985,1053.609985,1087.199951,1087.199951,6195300000
2001-11-05,1087.199951,1135.750000,1087.199951,1120.310059,1120.310059,6646300000
2001-11-12,1120.310059,1148.280029,1098.319946,1138.650024,1138.650024,6597000000
2001-11-19,1138.650024,1152.449951,1129.780029,1150.339966,1150.339966,4086600000
2001-11-26,1150.339966,1163.380005,1125.510010,1139.449951,1139.449951,6560800000
2001-12-03,1139.449951,1173.619995,1125.780029,1158.310059,1158.310059,7022800000
2001-12-10,1158.310059,1158.310059,1114.530029,1123.089966,1123.089966,6853900000
2001-12-17,1123.089966,1152.439941,1122.660034,1144.890015,1144.890015,7283800000
2001-12-24,1144.890015,1164.640015,1144.619995,1161.020020,1161.020020,3024470000
2001-12-31,1161.020020,1176.550049,1136.229980,1172.510010,1172.510010,5026500000
2002-01-07,1172.510010,1176.969971,1145.449951,1145.599976,1145.599976,6530000000
2002-01-14,1145.599976,1148.810059,1124.449951,1127.579956,1127.579956,6869200000
2002-01-21,1127.579956,1139.500000,1117.430054,1133.280029,1133.280029,5688700000
2002-01-28,1133.280029,1138.630005,1081.660034,1122.199951,1122.199951,7942600000
2002-02-04,1122.199951,1122.199951,1077.780029,1096.219971,1096.219971,7695200000
2002-02-11,1096.219971,1124.719971,1094.680054,1104.180054,1104.180054,6101200000
2002-02-18,1104.180054,1104.180054,1074.359985,1089.839966,1089.839966,5421400000
2002-02-25,1089.839966,1131.790039,1089.839966,1131.780029,1131.780029,6919100000
2002-03-04,1131.780029,1172.760010,1130.930054,1164.310059,1164.310059,7614300000
2002-03-11,1164.310059,1173.030029,1151.010010,1166.160034,1166.160034,6571300000
2002-03-18,1166.160034,1173.939941,1139.479980,1148.699951,1148.699951,6311900000
2002-03-25,1148.699951,1154.449951,1131.609985,1147.390015,1147.390015,4609200000
2002-04-01,1147.390015,1147.839966,1119.489990,1122.729980,1122.729980,5841300000
2002-04-08,1122.729980,1131.760010,1102.420044,1111.010010,1111.010010,6566300000
2002-04-15,1111.010010,1133.000000,1099.410034,1125.170044,1125.170044,6382900000
2002-04-22,1125.170044,1125.170044,1076.310059,1076.319946,1076.319946,6835100000
2002-04-29,1076.319946,1091.420044,1063.459961,1073.430054,1073.430054,7043200000
2002-05-06,1073.430054,1088.920044,1048.959961,1054.989990,1054.989990,6304200000
2002-05-13,1054.989990,1106.589966,1053.900024,1106.589966,1106.589966,6454300000
2002-05-20,1106.589966,1106.589966,1075.640015,1083.819946,1083.819946,5404900000
2002-05-27,1083.819946,1085.979980,1054.260010,1067.140015,1067.140015,4642200000
2002-06-03,1067.140015,1070.739990,1012.489990,1027.530029,1027.530029,7033800000
2002-06-10,1027.530029,1039.040039,981.630005,1007.270020,1007.270020,7188820000
2002-06-17,1007.270020,1040.829956,985.650024,989.140015,989.140015,6652700000
2002-06-24,989.140015,1005.880005,952.919983,989.820007,989.820007,9106190000
2002-07-01,989.820007,994.460022,934.869995,989.030029,989.030029,5475700000
2002-07-08,989.030029,993.559998,900.940002,921.390015,921.390015,8038080000
2002-07-15,921.390015,926.520020,842.070007,847.750000,847.750000,11375400000
2002-07-22,847.760010,854.130005,775.679993,852.840027,852.840027,11685440000
2002-07-29,852.840027,911.640015,852.840027,864.239990,864.239990,8864400000
2002-08-05,864.239990,913.950012,833.440002,908.640015,908.640015,7371600000
2002-08-12,908.640015,935.380005,876.200012,928.770020,928.770020,6638400000
2002-08-19,928.770020,965.000000,927.210022,940.859985,940.859985,6405900000
2002-08-26,940.859985,955.820007,903.330017,916.070007,916.070007,5672200000
2002-09-02,916.070007,916.070007,870.500000,893.919983,893.919983,5247700000
2002-09-09,893.919983,924.020020,877.049988,889.809998,889.809998,5626200000
2002-09-16,889.809998,902.679993,839.090027,845.390015,845.390015,7267800000
2002-09-23,845.390015,856.599976,817.380005,827.369995,827.369995,7860140000
2002-09-30,827.369995,851.929993,794.099976,800.580017,800.580017,8682100000
2002-10-07,800.580017,843.270020,768.630005,835.320007,835.320007,9344320000
2002-10-14,835.320007,886.679993,828.369995,884.390015,884.390015,7944790000
2002-10-21,884.390015,902.940002,873.059998,897.650024,897.650024,7631070000
2002-10-28,897.650024,907.440002,867.909973,900.960022,900.960022,7426300000
2002-11-04,900.960022,925.659973,891.619995,894.739990,894.739990,7587400000
2002-11-11,894.739990,910.210022,872.049988,909.830017,909.830017,6872600000
2002-11-18,909.830017,937.280029,893.090027,930.549988,930.549988,8179200000
2002-11-25,930.549988,941.820007,912.099976,936.309998,936.309998,5111360000
2002-12-02,936.309998,954.280029,895.960022,912.229980,912.229980,7180600000
2002-12-09,912.229980,912.229980,888.479980,889.479980,889.479980,6478600000
2002-12-16,889.479980,911.219971,880.320007,895.760010,895.760010,7138230000
2002-12-23,895.739990,903.890015,873.619995,875.400024,875.400024,3049910000
2002-12-30,875.400024,911.250000,869.450012,908.590027,908.590027,4506300000
2003-01-06,908.590027,932.890015,908.320007,927.570007,927.570007,7494400000
2003-01-13,927.570007,935.049988,899.020020,901.780029,901.780029,7100600000
2003-01-20,901.780029,906.000000,859.710022,861.400024,861.400024,6215350000
2003-01-27,861.400024,868.719971,840.340027,855.700012,855.700012,7579230000
2003-02-03,855.700012,864.640015,826.700012,829.690002,829.690002,6868600000
2003-02-10,829.690002,843.020020,806.289978,834.890015,834.890015,6699600000
2003-02-17,834.890015,852.869995,831.479980,848.169983,848.169983,4918700000
2003-02-24,848.169983,848.169983,818.539978,841.150024,841.150024,6748400000
2003-03-03,841.150024,852.340027,811.229980,828.890015,828.890015,6465900000
2003-03-10,828.890015,841.390015,788.900024,833.270020,833.270020,7660900000
2003-03-17,833.270020,895.900024,827.169983,895.789978,895.789978,8051730000
2003-03-24,895.789978,895.789978,858.090027,863.500000,863.500000,6406000000
2003-03-31,863.500000,885.890015,843.679993,878.849976,878.849976,7127600000
2003-04-07,878.849976,904.890015,862.760010,868.299988,868.299988,6440000000
2003-04-14,868.299988,896.770020,868.299988,893.580017,893.580017,5609400000
2003-04-21,893.580017,919.739990,886.700012,898.809998,898.809998,7401000000
2003-04-28,898.809998,930.559998,898.809998,930.080017,930.080017,7538910000
2003-05-05,930.080017,939.609985,919.719971,933.409973,933.409973,7333500000
2003-05-12,933.409973,948.650024,929.299988,944.299988,944.299988,7212900000
2003-05-19,944.299988,944.299988,912.049988,933.219971,933.219971,6988300000
2003-05-26,933.219971,965.380005,927.330017,963.590027,963.590027,6465600000
2003-06-02,963.590027,1007.690002,963.590027,987.760010,987.760010,8261700000
2003-06-09,987.760010,1002.739990,972.590027,988.609985,988.609985,6927100000
2003-06-16,988.609985,1015.330017,988.609985,995.690002,995.690002,7542600000
2003-06-23,995.690002,995.690002,973.799988,976.219971,976.219971,6900800000
2003-06-30,976.219971,995.000000,962.099976,985.700012,985.700012,5342600000
2003-07-07,985.700012,1010.429993,983.630005,998.140015,998.140015,7291200000
2003-07-14,998.140015,1015.409973,978.599976,993.320007,993.320007,7656100000
2003-07-21,993.320007,998.890015,975.630005,998.679993,998.679993,7013100000
2003-07-28,998.679993,1004.590027,978.859985,980.150024,980.150024,7228000000
2003-08-04,980.150024,985.750000,960.840027,977.590027,977.590027,6637300000
2003-08-11,977.590027,992.500000,974.210022,990.669983,990.669983,5186470000
2003-08-18,990.669983,1011.010010,990.669983,993.059998,993.059998,6355000000
2003-08-25,993.059998,1008.849976,983.570007,1008.010010,1008.010010,5312100000
2003-09-01,1008.010010,1029.339966,1005.729980,1021.390015,1021.390015,6065200000
2003-09-08,1021.390015,1032.410034,1007.710022,1018.630005,1018.630005,6868800000
2003-09-15,1018.630005,1040.290039,1013.590027,1036.300049,1036.300049,6910110000
2003-09-22,1036.300049,1036.300049,996.080017,996.849976,996.849976,7139000000
2003-09-29,996.849976,1039.310059,990.359985,1029.849976,1029.849976,7363100000
2003-10-06,1029.849976,1048.280029,1026.270020,1038.060059,1038.060059,6254600000
2003-10-13,1038.060059,1053.790039,1036.569946,1039.319946,1039.319946,6603200000
2003-10-20,1039.319946,1048.569946,1018.320007,1028.910034,1028.910034,7342400000
2003-10-27,1028.910034,1053.089966,1028.910034,1050.709961,1050.709961,7692200000
2003-11-03,1050.709961,1062.390015,1044.880005,1053.209961,1053.209961,7092000000
2003-11-10,1053.209961,1063.650024,1043.459961,1050.349976,1050.349976,6494500000
2003-11-17,1050.349976,1050.349976,1031.199951,1035.280029,1035.280029,6655300000
